,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_tcp,protocol_type_udp,service_X11,service_Z39_50,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_Yes
service_ssh,-0.00587124759806974,-0.008556295801063983,-0.015148617866289255,,,,-0.00700322883263965,,-0.034836799088237454,-0.005062492993404808,,,,,,,,,-0.00532364977463867,0.04096555616582284,-0.010542771584332493,0.052685843934712595,0.052816418933331236,0.014994756775514989,0.014834957286353024,-0.05777408045080347,0.003063629996358529,-0.017949697856099886,0.028979614463361635,-0.04612918445312848,-0.05094459038666193,0.005961705059599419,-0.018610284012815392,-0.009142145560457138,0.05315254054692457,0.05361531773969965,0.01369499118294723,0.015419827576948604,0.02245287726692809,-0.01749340502015706,-0.0011611868541689498,-0.003738229054574964,-0.00017500481316111798,-0.003969693297247631,-0.003411152551966762,-0.0034517328750242613,-0.002983455507239156,-0.0030474420210485523,-0.00290484140018576,-0.0029444068497071385,-0.0030877086725871077,-0.01277019478426106,-0.002689876060931622,-0.008760319108963825,-0.007757942950992323,-0.002821341418910344,-0.002774499726500289,-0.005433151660704807,-0.006171153943866365,-0.011160018798137232,-0.002912796840453982,-0.00017500481316095625,-0.0027240368823038563,-0.03305189586291066,-0.000123746673514133,-0.002949642745655092,-0.00017500481316161455,-0.0038324491038038014,-0.003363202791918209,-0.002640734925450673,-0.002226414932426577,-0.0025667813045684063,-0.0028158705201382526,-0.0026523784353768756,-0.0026898760609315293,-0.0027381463924157365,-0.0025697798264141146,-0.0024248906958599524,-0.0024057730757213337,-0.0024343937828129937,-0.0032151517143392838,-0.002205594573050802,-0.0016519712425967024,-0.00908119735281298,-0.0005671166852224967,-0.0011808258707864316,-0.004451736269697284,-0.001107118389341378,-0.022289341378721055,-0.0003500166967234499,-0.0011873001976058428,-0.0012001443343538456,-0.0011140201424742378,-0.01156340545885353,-0.0020086062955779844,1.0,-0.0028808452230512883,-0.002962692618783277,-0.002796639267760928,-0.007912543384691979,-0.0002474958467286351,-0.0004630379209545395,-0.0032581255746517318,-0.0003913331986557962,-0.0031001865147423525,-0.003575098954577735,-0.0033632027919184094,-0.0031861863879537283,-0.003358601162128896,0.013949009341850272,0.007623559484694673,0.0040555201245131515,-0.0010028578480624829,0.053184773552753785,-0.0024343937828119415,-0.001475312293839042,-0.0021383379706296935,-0.05696661924224143,0.0006459479590037844,0.04810348597587889
service_sunrpc,-0.008001994753838611,-0.010918929789786857,-0.021456559296681096,,,,-0.008720846456503364,,-0.049610612365815814,-0.006412746179797011,,,,,,,,,-0.006743557926789381,0.0372626262585364,-0.014466445222855081,0.0434895311002864,0.043476752134420045,0.049521526735400355,0.050803813524801414,-0.06507979908094341,0.04016868459394013,0.029980874866066706,0.03083825713401143,-0.055262091133178086,-0.06303502219008465,-0.00015309692654488793,-0.025047138414289884,-0.014188644675750013,0.04397051917989253,0.04433287468516899,0.040561798259938525,0.052165340832035376,0.02844144240906361,-0.022159194365365138,-0.0014708951840163359,-0.004735278472502868,-0.0002216815803021568,-0.005028478174679348,-0.004320965090686867,-0.004372368877706483,-0.003779193952779792,-0.0038602467606403228,-0.0036796121231480626,-0.003729730352580435,-0.003911253214629235,-0.01617622343866555,-0.0034073118631951665,-0.011096845560733174,-0.009827118592909145,-0.003573841273385277,-0.0035145061030686484,-0.006882265832651674,-0.007817105906114069,-0.014136586066849182,-0.0036896894149669895,-0.00022168158030177825,-0.0034505839579956846,-0.041867399956217334,-0.00015675202096479684,-0.003736362751252069,-0.00022168158030225595,-0.004854628615125227,-0.004260226312161494,-0.003345063949146471,-0.002820237750664823,-0.003251385636815595,-0.003566911192624987,-0.003359812981667207,-0.0034073118631930367,-0.0034684567150025285,-0.0032551839155512585,-0.0030716503838191405,-0.0030474337684773833,-0.003083688106100003,-0.004072687488250539,-0.002793864246508358,-0.0020925801356994696,-0.011503307502432898,-0.0007183763733387453,-0.0014957722611675908,-0.005639090225734304,-0.0014024057378616264,-0.02823428871166838,-0.0004433721168015971,-0.0015039734013257535,-0.0015202432883117689,-0.0014111483062177086,-0.014647562826920804,-0.002544335837210069,-0.0028808452230512883,1.0,-0.0037528932480205383,-0.0035425506373947323,-0.010022953597911844,-0.0003135072083443436,-0.000586538028311201,-0.004127123209719227,-0.000495708434160503,-0.003927059109979275,-0.0045286387938221215,-0.004260226312161991,-0.004035996615516505,-0.004254397349291798,0.02857535808810187,0.07599765840611826,-0.001606792927222188,-0.004886774175976765,0.04427428204512056,-0.0030836881061003444,-0.0018688032336306541,-0.0027086691616420794,-0.07404068691960708,-0.0005835618731358477,0.06272732147241794
service_supdup,-0.008284006833037413,-0.011229432928190444,-0.02206615938413762,,,,-0.009745886418836832,,-0.051020094343666736,-0.006594938048412451,,,,,,,,,-0.006935148453691262,0.06159912871501103,-0.013796061427626067,0.07688436668430766,0.0772666309474939,0.012868848504111123,0.012390743512265276,-0.08435589524580958,0.003520130158262847,-0.02338317218459025,0.04457680312417941,-0.06043455666107137,-0.06804733168466755,-0.0012571826825815051,-0.02674116919897833,-0.01949421753934782,0.07711387064744586,0.07836366054820226,0.012452410123809366,0.013018202256280939,0.029249489288395287,-0.022788756945073013,-0.0015126846349827507,-0.0048698119795152015,-0.00022797975275728766,-0.005171341748123847,-0.004443727583070017,-0.004496591797772656,-0.0038865642413800808,-0.0039699198321827564,-0.003784153202680489,-0.0038356953359360547,-0.004022375425256436,-0.016635804449967158,-0.0035041166482131817,-0.011412116892460798,-0.010106315843117358,-0.0036753773082440645,-0.0036143563725306717,-0.0070777971755430534,-0.008039196893688313,-0.014538219151813107,-0.0037945167993752365,-0.00022797975275663104,-0.003548618142015497,-0.043056890326803744,-0.00016120548642352877,-0.0038425161669857037,-0.00022797975275745897,-0.004992552966711826,-0.004381263161375899,-0.0034401002151079247,-0.002900363233778763,-0.0033437604179278107,-0.0036682503376916143,-0.0034552682808688274,-0.0035041166482121544,-0.0035669986800841032,-0.0033476666091724772,-0.0031589187252537517,-0.003134014094131439,-0.00317129844999063,-0.004188396191356873,-0.002873240434697488,-0.0021520322135368673,-0.011830126782374212,-0.0007387860901963755,-0.001538268492215486,-0.005799301835020133,-0.001442249342261348,-0.029036450168599078,-0.00045596871616499044,-0.001546702634113292,-0.0015634347631751345,-0.0014512402948193045,-0.015063713219820337,-0.002616622699578548,-0.002962692618783277,-0.0037528932480205383,1.0,-0.0036431976772334745,-0.010307714696137737,-0.00032241422922207766,-0.0006032020995817498,-0.004244378480440307,-0.0005097919552237109,-0.004038630380273908,-0.004657301482320384,-0.004381263161376891,-0.004150662898008319,-0.004375268592454088,0.019093833641074733,-0.007851686177077207,-0.00165244335492096,-0.003719883831446994,0.07814650865703258,-0.0031712984499897073,-0.0019218976090596561,-0.0027856248810981294,-0.07685020195468363,-0.0007300717593587061,0.06450946091638261
service_systat,-0.007716693001416026,-0.010600042599541719,-0.020829392637984945,,,,-0.00919964780867227,,-0.04816051398034014,-0.006225304170156398,,,,,,,,,-0.00654644642189944,0.06435492632925334,-0.013377503202961195,0.06904611759948354,0.06912397093681191,0.01664606572357626,0.016520945048461546,-0.08085404764899008,0.003787480980431609,-0.022072589347158576,0.041348415386518574,-0.05742230701852235,-0.06457993217494604,-0.0001237251136469302,-0.024207940462513178,-0.01840160329796473,0.06944327930059699,0.07013415305934309,0.015280190644668056,0.017206778474953815,0.027610110406811182,-0.021511489964299618,-0.0014279015052476767,-0.004596868173962245,-0.00021520191624636205,-0.004881497765937336,-0.0041946650068348055,-0.004244566281697161,-0.0036687296229092705,-0.003747413289570749,-0.0035720585303961484,-0.0036207118239817053,-0.003796928845275637,-0.0157033988880663,-0.0033077174982781496,-0.010772489196933374,-0.009539875841270544,-0.003469379320325753,-0.0034117784933065335,-0.006681099951023911,-0.007588615022558437,-0.013723379302139429,-0.0035818412669680333,-0.0002152019162463363,-0.003349724767029738,-0.04064363257670278,-0.00015217022199658507,-0.0036271503602890195,-0.00021520191624637005,-0.004712729759578408,-0.004135701598555875,-0.003247289065895818,-0.0027378033275955844,-0.0031563489332110616,-0.0034626518030396944,-0.0032616069900757967,-0.0033077174982774683,-0.003367075110478266,-0.0031600361897759725,-0.0029818672698776463,-0.0029583584965444626,-0.002993553134337684,-0.003953644459577455,-0.0027122007104072015,-0.002031414854086793,-0.011167070418428612,-0.0006973785188580628,-0.0014520514353746222,-0.0054742618706267706,-0.0013614139782486597,-0.02740901172915217,-0.000430412526903836,-0.0014600128594767856,-0.001475807184160345,-0.0013699010048217673,-0.014219420415577918,-0.0024699659168723356,-0.002796639267760928,-0.0035425506373947323,-0.0036431976772334745,1.0,-0.009729986667305188,-0.00030434351785533527,-0.0005693937560013108,-0.004006489046623768,-0.0004812190746102191,-0.003812272740615205,-0.00439626849057724,-0.004135701598556174,-0.003918026046378719,-0.00413004301391834,0.022620677311449112,-0.0074116139290874945,0.00277473802331863,-0.002090689725380653,0.06978692252169925,-0.002993553134337199,-0.0018141788614847553,-0.0026294958438574535,-0.07254289262373438,-0.0004289171312914983,0.06089382691833617
service_telnet,0.20660987818001209,-0.02463859144817711,0.06574052447724456,,,,0.0091868167780399,,-0.05634227370998239,0.13889621233615837,,,,,,,,,-0.01738731541734611,-0.06250373918428882,-0.0477551423290908,0.06434197408248958,0.06460497056687373,-0.0015972674532902817,-0.008296279494824239,0.016010340532974517,0.004148573875375196,-0.023804460857078276,0.030707832756552738,-0.08010668107018139,-0.07573324258177525,0.005251294541386437,-0.0593296910109638,0.002563037745414438,0.07143893629802832,0.07817122056072708,0.002470269213753451,-0.006666799857400187,0.07811740290125406,-0.06086255012351217,-0.004039967806915326,-0.013005938692058901,-0.0006088716976837156,-0.013811242408238137,-0.011867983559217733,-0.0120091694485783,-0.010379952338726886,-0.010602572371777258,-0.01010644040513465,-0.010244095375820411,-0.010742666944270934,-0.044429693318599535,-0.009358539197801389,-0.030478649540000055,-0.026991211326086322,-0.009815929679035988,-0.009652959414000578,-0.018902864530874874,-0.021470500785671722,-0.03882761547555235,-0.01013411874342265,-0.0006088716976827615,-0.009477390542089516,-0.11499320265675941,-0.00043053585683452576,-0.010262311954008747,-0.0006088716976827928,-0.013333746369393964,-0.011701158137166347,-0.009187568776796232,-0.007746078608731395,-0.00893027147237457,-0.009796895485828053,-0.009228078540679547,-0.009358539197799439,-0.009526479942695123,-0.008940703843015629,-0.008436609759577357,-0.008370096287032475,-0.00846967262559578,-0.011186063098869138,-0.007673641014956107,-0.0057474906937611345,-0.03159503986952478,-0.0019730960119265614,-0.00410829530702734,-0.015488352412777818,-0.0038518543637718963,-0.07754843355684585,-0.0012177679945017492,-0.0041308205981322385,-0.004175507548202179,-0.0038758667441817093,-0.04023106670938592,-0.0069882850824516665,-0.007912543384691979,-0.010022953597911844,-0.010307714696137737,-0.009729986667305188,1.0,-0.0008610804105635609,-0.0016109881775835842,-0.01133557651396859,-0.0013615151761936712,-0.010786079492703939,-0.012438381153942569,-0.011701158137167269,-0.011085287770873191,-0.011685148279596652,-0.043773677597975645,0.10171455579285794,-0.0012756148083386558,-0.014836770082217008,0.036908821654951886,0.053773990068119566,0.0002639025632538885,0.2199276186649361,-0.052233686950282486,-0.007127057639458175,0.09208550516892434
service_tftp_u,-0.0007666978914954734,-0.0009373636954194649,-0.0018433511347689647,,,,-0.000814146697521431,,-0.004262089617291848,-0.0005509244415232814,,,,,,,,,-0.0005793447581624257,-0.001248396809646377,-0.0017222421224332405,-0.003087123052853701,-0.0030633612791241315,-0.0021094311352925586,-0.0021028497166665507,-0.007376514302693148,0.0035921247068289347,-0.001953371052509298,-0.0037623330770722874,-0.005422154578989205,-0.005814782603948747,0.0026308793633916332,0.0008671186666156676,-0.0016284976192294655,-0.0031020250052628848,-0.0030350409033259584,-0.0009442418628797739,-0.002111272895412781,-0.011022901153679616,0.014147951553425428,-0.00012636584780849913,-0.00040681177373527657,-1.904485183088391e-05,-0.0004320008078333358,-0.00037121776111041896,-0.0003756339038750889,-0.0003246737449857564,-0.0003316370601805519,-0.0003161185858789762,-0.00032042428530626644,-0.0003360190677294288,-0.0013897130205998843,-0.00029272504051990126,-0.0009533393762647508,-0.0008442560598515736,-0.00030703172282649395,-0.00030193418821849365,-0.0005912612715272111,-0.00067157417195336,-0.0012144860509938765,-0.00031698433453271314,-1.9044851830900836e-05,-0.0002964425827394098,-0.0035968636980388564,-1.346669853846874e-05,-0.00032099408028027517,-1.904485183087203e-05,-0.0004170652453087605,-0.00036599964133670883,-0.0002873772696392955,-0.00024228900757722075,-0.00027932928669213963,-0.0003064363537337756,-0.0002886443714826595,-0.00029272504051969673,-0.00029797804639168483,-0.0002796556000259416,-0.0002638880792734112,-0.0002618076093922547,-0.0002649222501635508,-0.00034988802255042997,-0.0002400232375552921,-0.00017977532718096913,-0.0009882588650416352,-6.171632108745449e-05,-0.00012850305852204653,-0.00048445900495696265,-0.00012048186163246716,-0.0024256315943556616,-3.80904730962464e-05,-0.00012920762540094398,-0.00013060538513576817,-0.00012123294306521206,-0.0012583844961024692,-0.00021858604112185177,-0.0002474958467286351,-0.0003135072083443436,-0.00032241422922207766,-0.00030434351785533527,-0.0008610804105635609,1.0,-5.038997749471444e-05,-0.0003545646413660742,-4.258673033210064e-05,-0.00033737696555191903,-0.0003890591843797342,-0.0003659996413367386,-0.00034673587867871977,-0.0003654988702110528,-0.001744851105950878,-0.0006559100010314064,-0.00013804093772869412,-0.0007564922396828782,-0.0029820422379208534,-0.00026492225016358457,-0.00016055046448648088,-0.00023270405584543296,0.004195359556916107,-0.00025005897373080703,-0.0049979371187143734
service_tim_i,-0.0014344087077424105,-0.0010448137569877666,-0.0034487103048972943,,,,-0.0015231802842526016,,-0.007973908012569711,-0.0010307199550104154,,,,,,,,,-0.0010838912890070126,-0.006757810723984662,-0.003466152726453501,-0.00577567284065906,-0.005731217135815349,-0.003946517164601667,-0.003934204043242369,0.005319355476316209,-0.00028024458084901935,-0.0036545456538361575,-0.011424194215615677,-0.010284552207325739,-0.0005158853853194688,-0.002813575984802158,0.012734157831848716,-0.0030467426498418213,-0.005803552779459414,-0.005678232780319153,-0.0038617488642411503,-0.003949962898287438,-0.0206226540790624,-0.0035616447585779653,-0.0002364168135435082,-0.0007611007635868949,-3.5630854873690205e-05,-0.0008082267179572475,-0.0006945082214405746,-0.0007027703462063323,-0.0006074294088331036,-0.0006204570173061106,-0.0005914236328243689,-0.0005994791300666954,-0.0006286552787809074,-0.0026000025304961523,-0.0005476568433971386,-0.0017835947090963766,-0.0015795116397828483,-0.0005744230963210864,-0.0005648861612268914,-0.0011061857947404121,-0.0012564425321019035,-0.002272171850606003,-0.0005930433547755986,-3.5630854873764554e-05,-0.0005546119622148456,-0.0067293423736536654,-2.5194734278529137e-05,-0.0006005451547399298,-3.563085487365872e-05,-0.0007802838982674564,-0.0006847456845637989,-0.0005376517433397045,-0.0004532964888975118,-0.0005225948389882247,-0.0005733092252403256,-0.0005400223536386705,-0.0005476568433970143,-0.0005574846483897645,-0.0005232053358905615,-0.0004937060124716126,-0.0004898136786748991,-0.0004956408341849344,-0.0006546025909907213,-0.00044905747860816465,-0.00033634016423743194,-0.0018489252901852846,-0.00011546455176109209,-0.0002404153032898461,-0.0009063703226049757,-0.00022540851275115257,-0.004538093973270285,-7.126314927589439e-05,-0.0002417334716032651,-0.00024434852866527277,-0.0002268137047553621,-0.0023543010864192537,-0.0004089508061168911,-0.0004630379209545395,-0.000586538028311201,-0.0006032020995817498,-0.0005693937560013108,-0.0016109881775835842,-5.038997749471444e-05,1.0,-0.0006633520382316437,-7.967515953900535e-05,-0.0006311957585230838,-0.0007278875918284403,-0.000684745684563782,-0.0006487052712414975,-0.0006838087960299641,-0.0032644274203026714,-0.0012271365650183346,-0.0002582596421603254,-0.0014153150386571436,-0.00557907801804715,-0.0004956408341839685,-0.00030037252853543214,-0.0004353640824297704,0.007849063297704614,-0.00046783325394135033,0.00175383195439663
service_time,-0.008453383206151343,-0.012348949694274011,-0.024258007596262704,,,,-0.00904532682850732,,-0.05550205825849115,-0.007252570240452402,,,,,,,,,-0.007626705652068029,0.059831438031261765,-0.01681864715807295,0.06444338127312185,0.06462091908186895,0.016278462800765715,0.01533788879654262,-0.07401619325970853,-0.0007860587771867678,-0.025714888823743558,0.026335028416540927,-0.06657011861041537,-0.057961977781186176,-0.00038824620917357914,-0.026221042189925953,-0.01678236133471616,0.06362969436920936,0.06430023059009525,0.018189157005174855,0.016518843100361336,0.03216618169958733,-0.025061199851287467,-0.0016635260993177474,-0.005355418531657797,-0.0002507133741273937,-0.005687016161550482,-0.004886845970214045,-0.004944981683943037,-0.004274123569907034,-0.0043657911902558535,-0.00416150033581381,-0.004218182133126,-0.004423477535512151,-0.01829468895617892,-0.003853539174351433,-0.012550107180290206,-0.011114094626259606,-0.004041877557094468,-0.003974771752746498,-0.007783578979342269,-0.00884084728626282,-0.01598793723251356,-0.004172897366764684,-0.0002507133741269179,-0.003902478255706303,-0.047350425301917534,-0.00017728053013714104,-0.0042256831219346334,-0.00025071337412816916,-0.005490398970318988,-0.00481815273876232,-0.0037831391684172463,-0.00318958084541104,-0.0036771925862566384,-0.004034039901259344,-0.0037998197591512122,-0.003853539174350811,-0.0039226916591181965,-0.0036814882939687336,-0.003473918901217898,-0.0034465308370652745,-0.0034875331039218387,-0.004606053514041433,-0.0031597534226381506,-0.002366627961322848,-0.013009800063808414,-0.0008124561553916889,-0.0016916611204743984,-0.006377594997169788,-0.001586067159725865,-0.03193189880434461,-0.0005014368773708936,-0.0017009362957949073,-0.0017193369146365036,-0.001595954669594944,-0.016565832371308185,-0.002877546351784151,-0.0032581255746517318,-0.004127123209719227,-0.004244378480440307,-0.004006489046623768,-0.01133557651396859,-0.0003545646413660742,-0.0006633520382316437,1.0,-0.0005606272471611229,-0.0044413533975958455,-0.005121716971937915,-0.004818152738762697,-0.004564557542702374,-0.0048115604051014605,-0.02296985621124206,0.10359393989237979,0.005633109938355442,-0.005796527387947841,0.06503499991911554,-0.003487533103921831,0.007497518881683297,-0.0008507411239847688,-0.06851399418635948,0.0028873322776639043,0.05489047851654649
service_urh_i,-0.0012122802957975443,-0.0014371883303467218,-0.0029146529339804934,,,,-0.0012873049609888024,,-0.006739091523927916,-0.0008711056236662972,,,,,,,,,-0.00091604299761997,-0.005765531524835146,-0.0029683066059446196,-0.0048812687359682866,-0.004843697313898221,-0.003335370853400922,-0.0033249645066529524,0.00394780225426795,0.005574377691768783,-0.0030886132120739804,-0.003200484068106808,-0.006297456950791179,-0.00641954545105764,0.0006720665742820168,0.0010121300940811617,-0.0021111692591915627,-0.004904831267531259,-0.004798917963469217,-0.0034635032807586214,-0.0033382829906756124,-0.01742908910985973,-0.003010098682587475,-0.0001998059849379648,-0.0006432388857075609,-3.011316304255354e-05,-0.0006830670501554785,-0.000586958673338215,-0.000593941349200269,-0.0005133646355078161,-0.0005243748259541486,-0.0004998374679884619,-0.0005066455140710266,-0.0005313035282111078,-0.0021973736074979355,-0.00046284827784948433,-0.0015073923560791267,-0.0013349130046133029,-0.0004854695857345411,-0.00047740951301217396,-0.0009348850402435898,-0.001061873450885688,-0.0019203098449514814,-0.000501206364457558,-3.011316304259448e-05,-0.000468726346946176,-0.005687255744667125,-2.129315010355537e-05,-0.000507546457225123,-3.0113163042542562e-05,-0.0006594513752561265,-0.0005787079348772689,-0.00045439253884582204,-0.0003831002967822765,-0.00044166730345095417,-0.000484528205529279,-0.00045639604324490486,-0.00046284827784942454,-0.00047115417719055807,-0.00044218326055512177,-0.0004172521176184663,-0.00041396253945536225,-0.0004188873184028429,-0.0005532327141904295,-0.00037951772745328544,-0.00028425549258714254,-0.0015626060310441876,-9.758404296346354e-05,-0.00020318528004854177,-0.0007660124181214186,-0.00019050239798369155,-0.0038353377768713948,-6.022754269240349e-05,-0.00020429932060369687,-0.0002065094174402204,-0.00019168998599199653,-0.0019897207832269095,-0.0003456218590496441,-0.0003913331986557962,-0.000495708434160503,-0.0005097919552237109,-0.0004812190746102191,-0.0013615151761936712,-4.258673033210064e-05,-7.967515953900535e-05,-0.0005606272471611229,1.0,-0.0005334505965541493,-0.0006151690103194297,-0.0005787079348773108,-0.0005482486364330378,-0.0005779161302142676,-0.0027589075675209696,-0.001037105721683006,-0.00021826629586328125,-0.0011961434174643142,-0.004715118022883307,-0.0004188873184028431,-0.0002538577016301139,-0.0003679448512690109,0.006633579902951834,-0.0003953859401526737,-0.007902592084698897
service_urp_i,-0.00960382364192047,-0.010571424675590805,-0.023090215070098674,,,,-0.01019817765038823,,-0.053387856526671724,-0.006900998731201715,,,,,,,,,-0.007256997765329856,-0.040458084383205244,-0.021991977921506277,-0.03866997117043767,-0.03837232605248217,-0.026423190715411847,-0.02634075044194848,-0.03377991521905694,0.12738617036500147,-0.01866272173434863,0.03738651127894471,-0.05503924215917888,-0.06119361363182081,-0.021447855935942825,-0.003204156506066698,-0.017259857872444773,-0.03883964455502654,-0.038017578898973246,-0.027360923037833183,-0.026446261001134203,-0.138075244339277,-0.023846347245318436,-0.0015828859452704464,-0.005095812279834744,-0.00023855993384009708,-0.005411335569858943,-0.0046499539779315,-0.0047052715375259695,-0.004066933563514651,-0.004154157555950952,-0.003959769789890696,-0.004013703912319297,-0.0042090475304224105,-0.017407845920444177,-0.0036667371801972774,-0.011941735254674605,-0.01057533403623398,-0.003845945777601331,-0.0037820929564085716,-0.0074062665895319665,-0.00841228335364664,-0.015212914993890237,-0.003970614344780076,-0.00023855993383986777,-0.0037133039182082844,-0.04505509275946914,-0.00016868677902760908,-0.004020841287423508,-0.00023855993384082387,-0.005224249482803166,-0.004584590680891921,-0.0035997498452951865,-0.0030349645211781512,-0.0034989390699756906,-0.003838488055551218,-0.0036156218371048085,-0.0036667371801953723,-0.003732537468069817,-0.0035030265413602624,-0.003305519165574287,-0.003279458749784368,-0.003318473413863025,-0.004382773058673834,-0.003006582995743251,-0.002251904637494799,-0.01237914432489894,-0.0007730719884928768,-0.0016096571089866654,-0.006068438294867199,-0.0015091818615920903,-0.030383986066530127,-0.00047712950578341755,-0.0016184826661230958,-0.0016359913069368792,-0.0015185900700911096,-0.015762796413546193,-0.002738056035880262,-0.0031001865147423525,-0.003927059109979275,-0.004038630380273908,-0.003812272740615205,-0.010786079492703939,-0.00033737696555191903,-0.0006311957585230838,-0.0044413533975958455,-0.0005334505965541493,1.0,-0.004873439505326692,-0.004584590680892218,-0.004343288622645077,-0.004578317913431914,-0.02185638240150647,-0.008216070560189968,-0.0017291306471665874,-0.009475985439641394,-0.037353706151282216,-0.0033184734138644,-0.002011089848642585,-0.0029149013423517803,0.05255198135541691,-0.0031322927980103146,-0.0609398529028472
service_uucp,-0.010332318297265601,-0.013550330668884366,-0.026626822356130946,,,,-0.011760419601624708,,-0.06082962774312766,-0.007958151302254534,,,,,,,,,-0.008368685239045602,0.02247704056584041,-0.017534348549369406,0.08385661356215005,0.08395152721056094,0.026034072843130213,0.025648501043020515,-0.09730072007026759,0.0030474287364539434,-0.028216614137304856,0.05357756567843601,-0.07343479749770905,-0.0825587595121648,-0.004469737324453053,-0.03342126202860181,-0.02299291303707453,0.08467021637661738,0.08521353646475895,0.027195761825779305,0.026613047061905728,0.03529553417503566,-0.027499329702348023,-0.001825365622771346,-0.005876431326890817,-0.00027510453517065744,-0.0062402891073794235,-0.005362272729852201,-0.005426064294833963,-0.0046899403833520325,-0.00479052607475958,-0.004566360368616191,-0.004628556570020014,-0.00485382455355282,-0.020074525018467754,-0.00422843857856338,-0.013771069908832404,-0.012195351949872226,-0.004435099844334611,-0.004361465515186898,-0.008540820307325862,-0.009700947114109262,-0.017543356256862732,-0.004578866182972851,-0.0002751045351704832,-0.0042821387981174614,-0.05195700783096948,-0.00019452762744571984,-0.004636787307782651,-0.0002751045351707128,-0.006024543612368829,-0.005286896537531773,-0.004151189564731994,-0.0034998857118178407,-0.004034935753632548,-0.004426499686205688,-0.004169492960665611,-0.0042284385785607125,-0.004304318703637012,-0.004039649378017069,-0.0038118861742811694,-0.003781833606550386,-0.0038268248624135043,-0.0050541628078707304,-0.003467156467492231,-0.0025968701808994333,-0.014275484950448954,-0.0008914976065940032,-0.001856237816742108,-0.006998052310998202,-0.0017403709325370612,-0.035038458591577844,-0.0005502201848889938,-0.0018664153463624645,-0.0018866061068637332,-0.0017512203689230962,-0.01817747310094791,-0.0031574943071867125,-0.003575098954577735,-0.0045286387938221215,-0.004657301482320384,-0.00439626849057724,-0.012438381153942569,-0.0003890591843797342,-0.0007278875918284403,-0.005121716971937915,-0.0006151690103194297,-0.004873439505326692,1.0,-0.00528689653753216,-0.005008629816484752,-0.005279662855231749,-0.02430748891897352,0.1400947453131218,-0.0019940133084536227,-0.009029205776378047,0.08488613063204863,-0.003826824862414521,-0.0023191653732080185,-0.0033614302533810053,-0.09199662169303378,0.00014566401832287386,0.0778439534429826
